gender,age,age_o,samerace,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,prob,dec,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec_o,match,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1
0,31.0,29.0,0,0.11,16.0,18.0,18.0,18.0,14.0,16.0,9.0,7.0,7.0,7.0,7.0,2.0,7.0,1.0,0,7.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,1,0,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,31.0,22.0,1,0.2,16.67,18.75,18.75,18.75,18.75,8.33,8.0,5.0,8.0,8.0,8.0,7.0,7.0,2.0,0,8.0,8.0,10.0,8.0,6.0,5.0,6.0,3.0,0,0,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,31.0,27.0,0,0.46,15.22,15.22,19.57,17.39,13.04,19.57,6.0,6.0,7.0,6.0,6.0,5.0,7.0,4.0,0,6.0,9.0,8.0,5.0,6.0,3.0,5.0,5.0,0,0,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,31.0,23.0,1,0.39,18.6,13.95,18.6,16.28,16.28,16.28,7.0,7.0,8.0,8.0,8.0,8.0,7.0,5.0,1,7.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,1,1,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,31.0,28.0,1,0.3,17.78,20.0,17.78,15.56,15.56,13.33,9.0,9.0,9.0,9.0,9.0,7.0,9.0,5.0,1,7.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,0,0,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,31.0,28.0,0,0.15,16.28,20.93,18.6,18.6,13.95,11.63,5.0,6.0,9.0,6.0,9.0,3.0,8.0,5.0,0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,1,0,12.77,21.28,19.15,17.02,14.89,14.89,7.0,9.0,9.0,8.0,8.0
0,28.0,27.0,1,0.3,15.22,15.22,19.57,17.39,13.04,19.57,5.0,5.0,7.0,6.0,7.0,6.0,5.0,5.0,1,5.0,7.0,6.0,3.0,7.0,3.0,4.0,3.0,0,0,16.28,16.28,18.6,13.95,18.6,16.28,7.0,7.0,7.0,6.0,6.0
0,28.0,26.0,0,0.49,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,1,8.0,10.0,8.0,8.0,8.0,6.0,8.0,5.0,1,1,16.28,16.28,18.6,13.95,18.6,16.28,7.0,7.0,7.0,6.0,6.0
0,27.0,23.0,1,-0.26,19.05,19.05,19.05,19.05,9.52,14.29,5.0,8.0,10.0,5.0,8.0,7.0,5.0,5.0,0,9.0,9.0,7.0,8.0,7.0,6.0,8.0,4.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,28.0,1,0.46,15.91,20.45,20.45,20.45,11.36,11.36,6.0,8.0,9.0,8.0,9.0,5.0,7.0,5.0,0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,29.0,0,0.57,16.0,18.0,18.0,18.0,14.0,16.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,5.0,0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,22.0,1,0.51,16.67,18.75,18.75,18.75,18.75,8.33,10.0,8.0,9.0,9.0,8.0,6.0,8.0,5.0,1,9.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,27.0,0,-0.01,15.22,15.22,19.57,17.39,13.04,19.57,5.0,8.0,8.0,7.0,7.0,2.0,5.0,3.0,0,7.0,6.0,7.0,6.0,7.0,3.0,4.0,2.0,0,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,26.0,1,0.39,12.0,20.0,20.0,20.0,16.0,12.0,9.0,9.0,8.0,9.0,8.0,6.0,8.0,3.0,1,8.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,30.0,1,0.46,16.67,12.5,20.83,18.75,12.5,18.75,7.0,9.0,7.0,5.0,5.0,4.0,5.0,3.0,0,10.0,8.0,8.0,8.0,10.0,3.0,5.0,2.0,0,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,23.0,1,0.71,18.6,13.95,18.6,16.28,16.28,16.28,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,23.0,0,0.48,11.11,17.78,17.78,17.78,17.78,17.78,5.0,9.0,7.0,5.0,7.0,5.0,5.0,5.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,28.0,1,0.6,17.78,20.0,17.78,15.56,15.56,13.33,9.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,1,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,28.0,0,0.25,16.28,20.93,18.6,18.6,13.95,11.63,6.0,10.0,10.0,5.0,9.0,6.0,6.0,5.0,0,6.0,6.0,7.0,5.0,7.0,7.0,6.0,5.0,1,0,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,29.0,1,0.53,19.57,10.87,19.57,19.57,19.57,10.87,8.0,9.0,9.0,8.0,8.0,8.0,8.0,5.0,1,9.0,7.0,8.0,8.0,10.0,5.0,8.0,9.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,27.0,1,0.28,17.78,17.78,22.22,20.0,15.56,6.67,9.0,10.0,10.0,10.0,10.0,8.0,8.0,3.0,1,7.0,8.0,8.0,5.0,6.0,6.0,6.0,5.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,22.0,1,0.54,18.37,18.37,20.41,20.41,16.33,6.12,9.0,9.0,10.0,9.0,9.0,7.0,8.0,5.0,1,6.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,1,1,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0
0,27.0,23.0,1,0.24,19.05,19.05,19.05,19.05,9.52,14.29,2.0,6.0,7.0,2.0,7.0,2.0,2.0,5.0,0,10.0,9.0,9.0,8.0,7.0,7.0,9.0,6.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,22.0,1,-0.18,16.67,18.75,18.75,18.75,18.75,8.33,8.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,1,7.0,8.0,8.0,10.0,7.0,6.0,7.0,6.0,1,1,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,27.0,0,0.25,15.22,15.22,19.57,17.39,13.04,19.57,2.0,4.0,6.0,4.0,6.0,3.0,3.0,3.0,0,6.0,5.0,3.0,4.0,7.0,3.0,4.0,3.0,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,26.0,1,0.54,12.0,20.0,20.0,20.0,16.0,12.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,6.0,0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,30.0,1,0.77,16.67,12.5,20.83,18.75,12.5,18.75,7.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,0,9.0,9.0,8.0,6.0,5.0,5.0,6.0,5.0,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,23.0,1,0.13,18.6,13.95,18.6,16.28,16.28,16.28,5.0,5.0,6.0,6.0,6.0,3.0,4.0,4.0,0,6.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,23.0,0,0.25,11.11,17.78,17.78,17.78,17.78,17.78,3.0,6.0,4.0,6.0,6.0,3.0,4.0,4.0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,28.0,1,0.23,17.78,20.0,17.78,15.56,15.56,13.33,8.0,8.0,8.0,7.0,8.0,6.0,8.0,5.0,1,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,28.0,0,0.85,16.28,20.93,18.6,18.6,13.95,11.63,2.0,8.0,8.0,3.0,8.0,6.0,8.0,5.0,0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,29.0,1,0.52,19.57,10.87,19.57,19.57,19.57,10.87,4.0,7.0,7.0,4.0,8.0,5.0,5.0,7.0,0,10.0,8.0,8.0,8.0,9.0,6.0,8.0,4.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,27.0,1,-0.03,17.78,17.78,22.22,20.0,15.56,6.67,5.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,27.0,22.0,1,-0.13,18.37,18.37,20.41,20.41,16.33,6.12,3.0,8.0,8.0,4.0,8.0,6.0,5.0,7.0,0,6.0,7.0,7.0,8.0,7.0,5.0,6.0,5.0,1,0,14.58,18.75,18.75,14.58,18.75,14.58,7.0,10.0,8.0,6.0,9.0
0,30.0,23.0,0,0.49,19.05,19.05,19.05,19.05,9.52,14.29,4.0,7.0,10.0,3.0,10.0,3.0,3.0,3.0,0,9.0,8.0,8.0,8.0,7.0,6.0,8.0,5.0,1,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,29.0,1,-0.03,16.0,18.0,18.0,18.0,14.0,16.0,7.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,1,8.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,1,1,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,22.0,0,-0.16,16.67,18.75,18.75,18.75,18.75,8.33,8.0,9.0,10.0,7.0,9.0,5.0,8.0,7.0,1,7.0,9.0,10.0,8.0,8.0,4.0,5.0,3.0,0,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,27.0,0,0.45,15.22,15.22,19.57,17.39,13.04,19.57,7.0,6.0,10.0,3.0,8.0,10.0,4.0,1.0,0,5.0,7.0,7.0,5.0,9.0,6.0,6.0,4.0,1,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,26.0,0,0.21,12.0,20.0,20.0,20.0,16.0,12.0,6.0,9.0,10.0,7.0,10.0,8.0,7.0,6.0,1,8.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,1,1,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,27.0,0,0.08,20.51,23.08,20.51,17.95,2.56,15.38,7.0,9.0,10.0,6.0,10.0,6.0,6.0,6.0,0,8.0,8.0,10.0,7.0,9.0,5.0,7.0,5.0,0,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,30.0,0,0.65,16.67,12.5,20.83,18.75,12.5,18.75,8.0,5.0,10.0,7.0,8.0,6.0,5.0,5.0,0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,0,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,23.0,0,-0.05,18.6,13.95,18.6,16.28,16.28,16.28,6.0,9.0,10.0,6.0,9.0,4.0,6.0,5.0,0,7.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,1,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,23.0,0,-0.01,11.11,17.78,17.78,17.78,17.78,17.78,6.0,9.0,10.0,9.0,10.0,5.0,7.0,7.0,0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,0,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,28.0,0,-0.05,17.78,20.0,17.78,15.56,15.56,13.33,7.0,9.0,10.0,8.0,9.0,10.0,9.0,9.0,1,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,0,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,28.0,0,0.75,16.28,20.93,18.6,18.6,13.95,11.63,4.0,8.0,10.0,3.0,10.0,8.0,3.0,2.0,0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,5.0,1,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,29.0,0,0.19,19.57,10.87,19.57,19.57,19.57,10.87,5.0,8.0,10.0,2.0,9.0,2.0,2.0,2.0,0,6.0,8.0,9.0,9.0,10.0,4.0,6.0,5.0,1,0,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,27.0,0,-0.08,17.78,17.78,22.22,20.0,15.56,6.67,5.0,9.0,10.0,8.0,10.0,7.0,8.0,8.0,1,6.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,1,1,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,30.0,22.0,0,-0.15,18.37,18.37,20.41,20.41,16.33,6.12,6.0,9.0,10.0,9.0,9.0,7.0,8.0,7.0,1,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,1,1,14.89,19.15,19.15,14.89,19.15,12.77,8.0,10.0,9.0,10.0,10.0
0,28.0,23.0,0,-0.14,19.05,19.05,19.05,19.05,9.52,14.29,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,29.0,0,0.42,16.0,18.0,18.0,18.0,14.0,16.0,7.0,6.0,7.0,10.0,9.0,8.0,7.0,8.0,0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,22.0,0,0.42,16.67,18.75,18.75,18.75,18.75,8.33,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,1,8.0,8.0,8.0,9.0,7.0,6.0,6.0,5.0,0,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,27.0,1,0.18,15.22,15.22,19.57,17.39,13.04,19.57,3.0,5.0,7.0,2.0,5.0,2.0,1.0,4.0,0,5.0,5.0,6.0,6.0,7.0,3.0,5.0,3.0,0,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,26.0,0,0.15,12.0,20.0,20.0,20.0,16.0,12.0,5.0,7.0,6.0,5.0,5.0,4.0,3.0,5.0,0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,3.0,0,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,30.0,0,-0.09,16.67,12.5,20.83,18.75,12.5,18.75,6.0,7.0,7.0,4.0,5.0,4.0,4.0,5.0,0,9.0,7.0,8.0,6.0,8.0,5.0,7.0,4.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,23.0,0,0.6,18.6,13.95,18.6,16.28,16.28,16.28,4.0,5.0,5.0,6.0,3.0,4.0,3.0,5.0,0,6.0,7.0,6.0,6.0,5.0,4.0,6.0,4.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,23.0,1,0.29,11.11,17.78,17.78,17.78,17.78,17.78,2.0,8.0,8.0,7.0,6.0,7.0,2.0,6.0,0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,28.0,0,0.61,17.78,20.0,17.78,15.56,15.56,13.33,8.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,1,10.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,1,1,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,28.0,1,-0.12,16.28,20.93,18.6,18.6,13.95,11.63,3.0,6.0,7.0,4.0,5.0,3.0,3.0,4.0,0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,29.0,0,0.51,19.57,10.87,19.57,19.57,19.57,10.87,5.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,0,9.0,8.0,9.0,9.0,10.0,5.0,9.0,6.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,27.0,0,0.36,17.78,17.78,22.22,20.0,15.56,6.67,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,0,8.0,5.0,7.0,8.0,9.0,6.0,8.0,4.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
0,28.0,22.0,0,0.49,18.37,18.37,20.41,20.41,16.33,6.12,5.0,6.0,5.0,6.0,5.0,6.0,3.0,7.0,0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,1,0,14.58,16.67,16.67,16.67,18.75,16.67,7.0,8.0,8.0,9.0,9.0
1,23.0,24.0,1,0.35,14.29,14.29,21.43,21.43,19.05,9.52,10.0,8.0,8.0,7.0,7.0,5.0,9.0,5.0,1,4.0,5.0,6.0,4.0,6.0,4.0,4.0,9.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,23.0,1,-0.4,16.0,16.0,16.0,18.0,18.0,16.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,7.0,1,4.0,6.0,7.0,4.0,7.0,4.0,4.0,7.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,24.0,1,0.42,11.36,18.18,22.73,18.18,11.36,18.18,9.0,8.0,9.0,7.0,7.0,8.0,9.0,6.0,1,7.0,10.0,10.0,7.0,9.0,8.0,8.0,5.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,26.0,0,-0.15,18.0,18.0,20.0,18.0,16.0,10.0,9.0,7.0,7.0,9.0,8.0,6.0,8.0,4.0,1,5.0,5.0,8.0,5.0,5.0,5.0,5.0,4.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,27.0,0,0.11,15.09,16.98,16.98,18.87,18.87,13.21,9.0,8.0,8.0,7.0,7.0,7.0,8.0,5.0,1,4.0,8.0,8.0,2.0,6.0,1.0,1.0,1.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,28.0,1,0.24,14.55,16.36,18.18,18.18,16.36,16.36,10.0,8.0,8.0,9.0,7.0,6.0,9.0,4.0,1,4.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,27.0,0,0.51,14.0,20.0,20.0,14.0,18.0,14.0,9.0,9.0,8.0,7.0,7.0,6.0,8.0,4.0,1,6.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,27.0,1,-0.26,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,7.0,8.0,7.0,6.0,8.0,4.0,1,5.0,8.0,10.0,5.0,8.0,7.0,5.0,5.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,27.0,1,0.24,15.09,18.87,18.87,16.98,16.98,13.21,10.0,9.0,9.0,8.0,7.0,7.0,9.0,6.0,1,2.0,6.0,7.0,2.0,7.0,2.0,2.0,5.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,30.0,0,0.49,14.0,18.0,16.0,18.0,18.0,16.0,9.0,8.0,8.0,8.0,7.0,6.0,8.0,5.0,1,4.0,7.0,10.0,3.0,10.0,3.0,3.0,3.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,23.0,28.0,0,-0.14,14.29,16.33,16.33,18.37,18.37,16.33,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,1,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0,0,20.93,16.28,18.6,18.6,11.63,13.95,7.0,9.0,9.0,7.0,6.0
1,28.0,23.0,1,0.32,16.0,16.0,16.0,18.0,18.0,16.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,1,4.0,7.0,8.0,5.0,7.0,4.0,4.0,8.0,0,0,17.02,21.28,19.15,14.89,14.89,12.77,5.0,9.0,9.0,8.0,7.0
1,28.0,24.0,1,0.68,11.36,18.18,22.73,18.18,11.36,18.18,8.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,1,7.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,0,0,17.02,21.28,19.15,14.89,14.89,12.77,5.0,9.0,9.0,8.0,7.0
1,28.0,26.0,0,0.55,18.0,18.0,20.0,18.0,16.0,10.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,4.0,0,5.0,6.0,8.0,5.0,5.0,4.0,5.0,4.0,0,0,17.02,21.28,19.15,14.89,14.89,12.77,5.0,9.0,9.0,8.0,7.0
1,28.0,28.0,1,0.65,8.51,19.15,19.15,19.15,19.15,14.89,8.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,1,4.0,7.0,8.0,4.0,6.0,7.0,4.0,8.0,0,0,17.02,21.28,19.15,14.89,14.89,12.77,5.0,9.0,9.0,8.0,7.0
1,28.0,27.0,1,0.46,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,1,6.0,8.0,9.0,8.0,9.0,5.0,7.0,5.0,0,0,17.02,21.28,19.15,14.89,14.89,12.77,5.0,9.0,9.0,8.0,7.0
1,29.0,33.0,0,0.01,8.33,20.83,20.83,14.58,16.67,18.75,4.0,9.0,7.0,5.0,8.0,3.0,4.0,5.0,0,5.0,5.0,7.0,8.0,7.0,4.0,5.0,5.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,23.0,0,0.64,16.0,16.0,16.0,18.0,18.0,16.0,6.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,24.0,0,-0.18,11.36,18.18,22.73,18.18,11.36,18.18,4.0,8.0,9.0,4.0,10.0,3.0,5.0,5.0,0,8.0,10.0,7.0,10.0,7.0,5.0,7.0,5.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,26.0,0,0.25,18.0,18.0,20.0,18.0,16.0,10.0,8.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,1,8.0,6.0,7.0,8.0,9.0,7.0,8.0,10.0,1,1,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,27.0,0,-0.16,15.09,16.98,16.98,18.87,18.87,13.21,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,1,7.0,5.0,7.0,8.0,8.0,6.0,5.0,1.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,31.0,0,0.11,12.0,20.0,20.0,20.0,14.0,14.0,7.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,1,9.0,7.0,7.0,7.0,7.0,2.0,7.0,1.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,27.0,0,-0.01,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,10.0,6.0,9.0,3.0,5.0,5.0,0,6.0,8.0,7.0,7.0,7.0,4.0,6.0,5.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,27.0,0,0.57,15.38,17.31,17.31,17.31,17.31,15.38,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,1,9.0,9.0,9.0,9.0,9.0,9.0,8.0,5.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,30.0,1,-0.03,14.0,18.0,16.0,18.0,18.0,16.0,8.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,1,7.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,1,1,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,29.0,28.0,0,0.42,14.29,16.33,16.33,18.37,18.37,16.33,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,1,7.0,6.0,7.0,10.0,9.0,8.0,7.0,8.0,0,0,17.78,15.56,17.78,17.78,15.56,15.56,8.0,8.0,8.0,9.0,9.0
1,22.0,24.0,1,-0.01,14.29,14.29,21.43,21.43,19.05,9.52,8.0,7.0,8.0,7.0,6.0,4.0,7.0,6.0,0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,8.0,1,0,20.0,20.0,15.56,20.0,13.33,11.11,8.0,7.0,9.0,9.0,7.0
1,22.0,33.0,1,-0.15,8.33,20.83,20.83,14.58,16.67,18.75,5.0,10.0,8.0,5.0,10.0,6.0,4.0,5.0,0,5.0,6.0,8.0,9.0,8.0,6.0,8.0,5.0,1,0,20.0,20.0,15.56,20.0,13.33,11.11,8.0,7.0,9.0,9.0,7.0
